REF_AREA,ACTIVITY,TIME_PERIOD,B1G,SAL,Produtividade_Trabalho,Prod_Projetada_Contrafactual,Choque_Estrutural_Percentual
DEU,B07_08,2017,2347.39530169081,32.7303042121685,71.71932428352112,78.77988576437565,-8.962391113351076
DEU,B07_08,2018,2325.32749003984,31.1925726914244,74.54747362596127,85.17199941585204,-12.474200280325176
DEU,B07_08,2019,3646.37927045785,35.5105391963369,102.68442420142112,91.56411306733025,12.144835745761796
DEU,B07_08,2020,3707.59427934419,33.5051959741429,110.65729274365286,97.95622671880665,12.966062955146196
DEU,B07_08,2021,3837.6050302748,31.5905843017769,121.4793937843987,104.34834037028486,16.41717860899705
DEU,B07_08,2022,3834.12132963989,33.6824622967507,113.83138488689892,110.74045402176125,2.7911488104701787
DEU,B07_08,2023,4422.02276904156,32.6879438620223,135.27993035313492,117.13256767323946,15.493011926896806
DEU,B09,2015,143.920369684325,2.92145067631002,49.26332347534469,51.24055595850223,-3.858725664020546
DEU,B09,2016,140.996242031093,2.29565378213427,61.41877452444452,59.35200841087135,3.482217651786512
DEU,B09,2017,141.841223065187,1.82299141965679,77.80685171403115,67.46346086324229,15.331841441927118
DEU,B09,2018,112.308167330677,1.98435671881094,56.59676320594915,75.57491331561323,-25.11170609009925
DEU,B09,2019,198.09853661161,2.14783821478382,92.23159139644446,83.68636576798235,10.211012929099406
DEU,B09,2020,437.41482911444,3.41303221231214,128.16018188650958,91.79781822035329,39.61135936681126
DEU,B09,2021,558.055891942245,2.92717124598916,190.646820785391,99.90927067272241,90.81995044273911
DEU,B09,2022,965.027885503231,3.05804827087407,315.5698667985384,108.02072312509517,192.1382653892138
DEU,B09,2023,1019.28786193394,2.51471085559689,405.3300440745911,116.1321755774643,249.02475740172588
DEU,BTE,2015,684747.0,11414.6187,59.98860040765093,60.88825681106891,-1.4775532270689617
DEU,BTE,2016,715533.0,11398.9106,62.77205121689436,62.21028988621083,0.9030038787973149
DEU,BTE,2017,738434.0,11439.9477,64.54872166941811,63.53232296135275,1.5998135448056061
DEU,BTE,2018,750664.0,11595.9706,64.73490024198578,64.85435603649466,-0.18419085749870057
DEU,BTE,2019,760058.0,11583.188,65.61734127081422,66.17638911163613,-0.8447844440089058
DEU,BTE,2020,716084.0,10897.1544,65.71293511267493,67.49842218677804,-2.645227867938027
DEU,BTE,2021,764213.0,11094.611,68.88145965640435,68.82045526191996,0.08864282320164563
DEU,BTE,2022,845760.0,11029.2231,76.68355171816228,70.14248833706188,9.325393974716235
DEU,BTE,2023,943392.0,11021.4151,85.59626794203587,71.46452141220334,19.77449264414912
DEU,BTE,2024,916055.0,10902.4497,84.02285955971895,72.78655448734526,15.437336128236767
DEU,BTE,2025,924672.0,10701.4809,86.40598517537886,74.10858756248717,16.59375521429647
DEU,BTNXL,2015,92.7140002492599,25645.0,0.0036152856404468,0.003605546241677183,0.27012269755515295
DEU,BTNXL,2016,93.70859350770952,25992.0,0.0036052859921402,0.003598790482071762,0.18049147625562867
DEU,BTNXL,2017,94.39433649579613,26420.0,0.0035728363548749,0.003592034722466341,-0.534470545937793
DEU,BTNXL,2018,95.82985944421782,26879.0,0.00356523157276,0.003585278962860922,-0.5591584450914011
DEU,BTNXL,2019,97.6627988910622,27117.0,0.0036015340521098,0.003578523203255503,0.6430263979667172
DEU,BTNXL,2020,100.0,26724.0,0.003741954797186,0.003571767443650082,4.7647937952533415
DEU,BTNXL,2021,102.4683183345115,26660.0,0.0038435228182487,0.003565011684044661,7.8123484265290255
DEU,BTNXL,2022,111.55355048854224,27095.0,0.0041171267941886,0.003558255924439242,15.706314599544502
DEU,BTNXL,2023,121.41231715552924,27331.0,0.004442293262432,0.0035515001648338228,25.08216405052195
DEU,BTNXL,2024,123.78796448684577,27279.0,0.0045378483260693,0.003544744405228402,28.016234947041507
DEU,BTNXL,2025,126.98001883405922,27073.0,0.0046902825262829,0.003537988645622981,32.569179725477014
DEU,C,2015,621665.0,10545.4921,58.95078144338091,60.03467962570858,-1.805453429726489
DEU,C,2016,652239.0,10533.4603,61.92067767132515,61.179908651925416,1.210804389418496
DEU,C,2017,669711.0,10568.7071,63.367353609411694,62.32513767814271,1.6722240336654481
DEU,C,2018,680125.0,10710.7614,63.49922051293198,63.47036670435955,0.04546028338991981
DEU,C,2019,683030.0,10691.1108,63.8876551536628,64.61559573057684,-1.126571021567746
DEU,C,2020,639332.0,10005.1394,63.90035904947012,65.76082475679368,-2.829139862835073
DEU,C,2021,683907.0,10185.6502,67.14416719317535,66.90605378301098,0.3558921752232269
DEU,C,2022,730927.0,10125.1292,72.1893998152636,68.05128280922781,6.080880235037478
DEU,C,2023,799148.0,10099.3715,79.12848834207159,69.19651183544511,14.353290712464695
DEU,C,2024,779505.0,9948.4451,78.35445561236499,70.34174086166195,11.391123751772515
DEU,C,2025,787292.0,9719.1535,81.00417387172658,71.48696988787924,13.313200991417308
DEU,C10,2015,36243.1029366993,799.37208851889,45.33946513425561,45.71628967805722,-0.8242675563902457
DEU,C10,2016,37372.3071757256,811.123365667046,46.07475108917818,45.61296141437714,1.0124088866009906
DEU,C10,2017,37669.23805956,816.996144582218,46.10699610929336,45.509633150697056,1.3126077211351062
DEU,C10,2018,36308.3756517071,818.982688058769,44.3335081206279,45.40630488701697,-2.3626603597418527
DEU,C10,2019,37303.6657233378,816.389866824759,45.69344530013032,45.30297662333689,0.8619051238948572
DEU,C10,2020,40618.3108370457,804.086961368606,50.514823381678525,45.199648359656805,11.759328257884881
DEU,C10,2021,40006.6120951509,810.496176266504,49.36064261208321,45.09632009597672,9.456032126414971
DEU,C10,2022,40597.0742505092,815.630237582342,49.77387102622065,44.99299183229664,10.625830822150895
DEU,C10,2023,47707.150125219,792.983603239276,60.161584590575416,44.889663568616555,34.02101911192721
DEU,C10T12,2015,43991.0,1229.7846,35.77130499113422,35.87502298690379,-0.28910921062664796
DEU,C10T12,2016,45314.0,1232.2491,36.7734088829929,36.43545721082182,0.9275351485659389
DEU,C10T12,2017,45574.0,1237.8561,36.81688041122066,36.99589143473986,-0.48386730681966306
DEU,C10T12,2018,46344.0,1241.9549,37.31536467225984,37.5563256586579,-0.6415989375214814
DEU,C10T12,2019,47376.0,1236.8906,38.30249821609122,38.11675988257616,0.48728783371738693
DEU,C10T12,2020,51547.0,1200.5963,42.93449846547087,38.6771941064942,11.00727303861433
DEU,C10T12,2021,49299.0,1231.6128,40.02800230721863,39.237628330412235,2.0143265799625
DEU,C10T12,2022,49810.0,1228.7903,40.53580175559655,39.79806255433027,1.853706321153581
DEU,C10T12,2023,60392.0,1214.4482,49.72793405268335,40.358496778248536,23.215525905029576
DEU,C10_11,2015,42160.7587055365,870.065334111292,48.457003230223656,48.78569747117682,-0.6737512385619926
DEU,C10_11,2016,43435.8841785032,879.824473041376,49.3688065170023,48.85034036898061,1.06133579439891
DEU,C10_11,2017,43620.8990963991,887.859836871035,49.13038892504291,48.914983266784404,0.440367437281286
DEU,C10_11,2018,43164.8725318009,893.531087017546,48.30819336781876,48.979626164588225,-1.3708409993029025
DEU,C10_11,2019,44212.0091551757,896.603915458749,49.31052429383441,49.04426906239202,0.5428875514561726
DEU,C10_11,2020,47338.3475901524,883.12799811345,53.60304247094104,49.10891196019581,9.15135426821887
DEU,C10_11,2021,46732.5653247941,889.342661108563,52.547310916741694,49.173554857999605,6.860915523566713
DEU,C10_11,2022,47152.1027825004,893.427571242978,52.77663718940328,49.2381977558034,7.186370734259517
DEU,C10_11,2023,57244.6841707023,888.305144506448,64.44258994189218,49.30284065360719,30.707661237319208
DEU,C11,2015,5917.65576883724,70.6932455924016,83.70892748307052,85.10217580601011,-1.6371477106713272
DEU,C11,2016,6063.57700277764,68.7011073743301,88.26025131937351,85.9565134581369,2.6801201776972983
DEU,C11,2017,5951.66103683911,70.8636922888172,83.98745315982251,86.81085111026368,-3.25235602961087
DEU,C11,2018,6856.49688009376,74.5483989587768,91.97376437132088,87.66518876239047,4.914807884128858
DEU,C11,2019,6908.34343183791,80.2140486339896,86.12385921773053,88.51952641451703,-2.7063714570366493
DEU,C11,2020,6720.03675310668,79.0410367448441,85.019592731304,89.37386406664382,-4.8719739051373505
DEU,C11,2021,6725.95322964317,78.8464848420592,85.3044145609816,90.2282017187706,-5.457037892804073
DEU,C11,2022,6555.02853199118,77.7973336606363,84.25775310739058,91.0825393708974,-7.492968806804545
DEU,C11,2023,9537.5340454833,95.3215412671715,100.0564396955256,91.93687702302395,8.83167118072572
DEU,C12,2015,1830.24129446349,10.9346658887078,167.3797181451676,151.90975677827373,10.183652251825869
DEU,C12,2016,1878.11582149678,10.175526958624,184.57184862598515,191.21283438181854,-3.4730857775856716
DEU,C12,2017,1953.10090360086,10.1401631289649,192.6104026888797,230.5159119853488,-16.443771265073583
DEU,C12,2018,3179.12746819906,10.468912982454,303.6731199817315,269.8189895888936,12.546978418538778
DEU,C12,2019,3163.99084482428,10.3960845412511,304.3444704849923,309.12206719242386,-1.5455372535593037
DEU,C12,2020,4208.6524098476,8.87200188654976,474.3746071817289,348.42514479596866,36.148212684108636
DEU,C12,2021,2566.43467520586,7.65733889143746,335.160126982976,387.72822239951347,-13.557974988565968
DEU,C12,2022,2657.89721749962,7.57242875702236,350.9966620728911,427.0313000030437,-17.805401601618108
DEU,C12,2023,3147.31582929766,7.69485549355242,409.0155860541918,466.33437760658853,-12.291350220967912
DEU,C13,2015,4221.37316328949,78.8297390386944,53.550515513154046,55.07898893902393,-2.7750571593861406
DEU,C13,2016,4355.93839360509,76.2638556734542,57.11668201325019,56.18495377422141,1.6583234058942464
DEU,C13,2017,4428.32257096889,76.4894319476751,57.89456736975401,57.290918609418895,1.0536552301604551
DEU,C13,2018,4541.29861923393,75.0524969504303,60.50829491033868,58.39688344461638,3.6156235421788585
DEU,C13,2019,4251.04666738105,74.0800077532669,57.38453324059729,59.50284827981386,-3.560022924037398
DEU,C13,2020,4135.57714433271,71.6056740363918,57.75488046144089,60.608813115011344,-4.708775022792189
DEU,C13,2021,4603.33011583012,73.2892926277488,62.81040450494411,61.71477795020883,1.7753066463582323
DEU,C13,2022,4452.06795469687,71.3294847978932,62.41553499666336,62.82074278540631,-0.6450222820941875
DEU,C13,2023,4940.33174064894,62.1599741218332,79.47769944314837,63.92670762060379,24.326283022172145
DEU,C13T15,2015,7345.0,192.7263,38.11104140950145,38.93020039327939,-2.104173560635847
DEU,C13T15,2016,7547.0,187.9571,40.15277954384272,40.1380945285855,0.03658622919122667
DEU,C13T15,2017,7746.0,183.7718,42.150101375727935,41.3459886638916,1.944838514742253
DEU,C13T15,2018,8075.0,182.7823,44.17823826486482,42.55388279919771,3.8171733313551615
DEU,C13T15,2019,7540.0,178.9368,42.13778272552096,43.761776934503814,-3.7109878134368612
DEU,C13T15,2020,6818.0,156.8468,43.46916864099236,44.96967106980992,-3.336698697413676
DEU,C13T15,2021,7337.0,156.4766,46.88879998670728,46.177565205116025,1.540217156171031
DEU,C13T15,2022,7899.0,162.0808,48.73495194989166,47.38545934042213,2.8479044589915903
DEU,C13T15,2023,8414.0,158.9151,52.946510432300016,48.593353475728236,8.958338219538863
DEU,C13_14,2015,6595.61677923925,120.640022341515,54.67187962356292,55.66617805162923,-1.786180519065128
DEU,C13_14,2016,6720.73149607417,117.467660420875,57.21346174763721,57.0383411806215,0.3070225455210185
DEU,C13_14,2017,6867.39055384364,116.184511637346,59.107625078971424,58.410504309613316,1.1934852773448412
DEU,C13_14,2018,7012.68570429826,113.400007392895,61.8402579111087,59.78266743860513,3.441784317530905
DEU,C13_14,2019,6578.51264466352,111.087313716573,59.2192971867865,61.154830567596946,-3.1649721908247663
DEU,C13_14,2020,5906.70979958971,105.549121502641,55.96171446525887,62.52699369658876,-10.499911867165402
DEU,C13_14,2021,6555.31913610039,101.469855633556,64.60361153734165,63.899156825580576,1.1024475857857707
DEU,C13_14,2022,6740.37475016656,101.736833854571,66.25304223445437,65.27131995457239,1.5040637765028064
DEU,C13_14,2023,7083.19643774334,93.7060181441237,75.58955740547094,66.6434830835642,13.423779652526946
DEU,C14,2015,2374.24361594976,41.8102833028206,56.78611643823971,56.73931189858422,0.0824904957239303
DEU,C14,2016,2364.79310246908,41.2038047474208,57.39259073197864,58.665956244165955,-2.1705356798201736
DEU,C14,2017,2439.06798287475,39.6950796896709,61.44509601549995,60.59260058974769,1.4069299179354067
DEU,C14,2018,2471.38708506433,38.3475104424647,64.44713246176215,62.51924493532988,3.083670521655346
DEU,C14,2019,2327.46597728247,37.0073059633061,62.89206730125735,64.44588928091162,-2.411049016456812
DEU,C14,2020,1771.132655257,33.9434474662492,52.17892664020296,66.37253362649335,-21.38475994628123
DEU,C14,2021,1951.98902027027,28.1805630058072,69.2672115836728,68.29917797207509,1.4173429905605994
DEU,C14,2022,2288.30679546969,30.4073490566778,75.25505729566885,70.22582231765728,7.161518102646758
DEU,C14,2023,2142.8646970944,31.5460440222905,67.92815909279298,72.15246666323901,-5.854695987265912
DEU,C15,2015,749.383220760754,15.3599776584851,48.788041065071646,50.38981450490974,-3.1787643109541963
DEU,C15,2016,826.268503925828,16.532339579125,49.978921614284886,52.405460408909676,-4.630316718317095
DEU,C15,2017,878.609446156363,14.8154883626543,59.30344141547784,54.42110631290916,8.971399946367043
DEU,C15,2018,1062.31429570174,17.5999926071047,60.35879215499835,56.436752216908644,6.949443020774404
DEU,C15,2019,961.487355336477,17.9126862834267,53.676335314713285,58.45239812090858,-8.170858612705722
DEU,C15,2020,911.290200410289,15.4508784973587,58.97983085984868,60.46804402490807,-2.4611564489275706
DEU,C15,2021,781.680863899614,15.5301443664437,50.333135704044565,62.48368992890801,-19.445961399987677
DEU,C15,2022,1158.62524983344,17.2631661454292,67.11545495611252,64.49933583290749,4.05604040634211
DEU,C15,2023,1330.80356225666,22.2939818558763,59.69339936041455,66.51498173690743,-10.255708110204232
DEU,C16,2015,7072.0,121.0,58.446280991735534,56.6349867357776,3.1981896003759447
DEU,C16,2016,6945.0,121.0,57.39669421487604,57.57987438633381,-0.3181322873834658
DEU,C16,2017,6911.0,122.0,56.64754098360656,58.5247620368898,-3.2075671697733177
DEU,C16,2018,6953.0,123.0,56.52845528455285,59.46964968744578,-4.94570662237116
DEU,C16,2019,7887.0,124.0,63.604838709677416,60.41453733800199,5.280684934863622
DEU,C16,2020,9126.0,124.0,73.59677419354838,61.359424988557976,19.943715586109832
DEU,C16,2021,9304.0,125.0,74.432,62.30431263911396,19.465245417493637
DEU,C16,2022,11010.0,127.0,86.69291338582677,63.24920028967017,37.06562768981827
DEU,C16,2023,9447.0,124.0,76.18548387096774,64.19408794022615,18.679907006245333
DEU,C16T18,2015,25548.0,598.8034,42.66508840798165,42.43919856891398,0.532266976486051
DEU,C16T18,2016,25760.0,591.1518,43.57594783607189,43.16513387967234,0.9517263575383295
DEU,C16T18,2017,25353.0,583.8956,43.42043337884376,43.89106919043047,-1.0722814920382961
DEU,C16T18,2018,25345.0,583.6866,43.42227489889266,44.6170045011886,-2.6777449890525884
DEU,C16T18,2019,26453.0,570.4569,46.37160143036222,45.342939811946735,2.2686257721305836
DEU,C16T18,2020,27376.0,534.9258,51.17719130391542,46.068875122705094,11.088432629631729
DEU,C16T18,2021,26091.0,534.4964,48.81417349115915,46.794810433463226,4.315356850450813
DEU,C16T18,2022,29589.0,522.6104,56.61770221181974,47.52074574422136,19.1431264916641
DEU,C16T18,2023,29567.0,503.3596,58.73931876932515,48.24668105497972,21.747895367949766
DEU,C17,2015,10981.0,143.0,76.79020979020979,76.30620689655143,0.6342903327831717
DEU,C17,2016,11162.0,143.0,78.05594405594405,77.77222570532876,0.36480677779529014
DEU,C17,2017,11085.0,143.0,77.51748251748252,79.23824451410655,-2.1716306401988628
DEU,C17,2018,11797.0,145.0,81.35862068965517,80.70426332288389,0.8108089211511738
DEU,C17,2019,11958.0,145.0,82.46896551724137,82.17028213166122,0.36349319709230166
DEU,C17,2020,11386.0,138.0,82.5072463768116,83.63630094043856,-1.3499575554292154
DEU,C17,2021,10075.0,133.0,75.75187969924812,85.1023197492159,-10.987291624390682
DEU,C17,2022,12105.0,133.0,91.01503759398496,86.56833855799368,5.136634374716964
DEU,C17,2023,12661.0,130.0,97.3923076923077,88.03435736677102,10.62988429227618
DEU,C18,2015,7495.0,151.0,49.63576158940398,50.746454187718655,-2.1887097652302234
DEU,C18,2016,7653.0,148.0,51.70945945945946,50.329802345701864,2.741232926529502
DEU,C18,2017,7357.0,144.0,51.09027777777778,49.91315050368496,2.3583509800807256
DEU,C18,2018,6595.0,139.0,47.44604316546763,49.49649866166817,-4.142627360808627
DEU,C18,2019,6608.0,133.0,49.68421052631579,49.07984681965138,1.2313887386103728
DEU,C18,2020,6864.0,126.0,54.47619047619048,48.66319497763459,11.945363433756295
DEU,C18,2021,6712.0,121.0,55.47107438016529,48.246543135617685,14.974194574396659
DEU,C18,2022,6474.0,116.0,55.810344827586206,47.829891293600895,16.68507562561199
DEU,C18,2023,7459.0,110.0,67.80909090909091,47.413239451584104,43.017207205033884
DEU,C19,2015,8333.0,27.9598,298.0350360159944,275.99184672861156,7.986898724967917
DEU,C19,2016,6341.0,27.6025,229.72556833620143,284.5850148773461,-19.27699761872166
DEU,C19,2017,8320.0,27.2532,305.2852509063156,293.1781830260843,4.129593735545489
DEU,C19,2018,10761.0,30.4015,353.9627978882621,301.7713511748225,17.29503033016677
DEU,C19,2019,8585.0,30.7836,278.8822619836536,310.36451932356067,-10.14363929502078
DEU,C19,2020,5314.0,29.9394,177.4918669044804,318.95768747229886,-44.35253518700804
DEU,C19,2021,3752.0,30.6164,122.54869938986948,327.55085562103704,-62.58635955704743
DEU,C19,2022,13815.0,28.3495,487.3101818374222,336.14402376977523,44.97065167851402
DEU,C19,2023,10500.0,28.6827,366.0743235469464,344.7371919185134,6.189390680387197
DEU,C19T23,2015,121936.0,1740.767,70.04728375480464,71.11273288490861,-1.49825366974482
DEU,C19T23,2016,126463.0,1734.011,72.93090989618867,71.68137720726213,1.743176174354999
DEU,C19T23,2017,127285.0,1744.822,72.95013474153811,72.25002152961542,0.969014537436097
DEU,C19T23,2018,127983.0,1779.231,71.93163788175903,72.81866585196894,-1.2181326859422636
DEU,C19T23,2019,130206.0,1774.162,73.3901413737866,73.38731017432247,0.0038578869526739723
DEU,C19T23,2020,127496.0,1705.492,74.75614075000058,73.95595449667576,1.081976777624849
DEU,C19T23,2021,132520.0,1743.569,76.00502188327505,74.52459881902928,1.986489142787251
DEU,C19T23,2022,143779.0,1725.497,83.32613733898117,75.09324314138257,10.96356190409573
DEU,C19T23,2023,145918.0,1698.607,85.90450881222084,75.6618874637361,13.537359021599782
DEU,C20,2015,46192.0,527.4435,87.57715281352411,89.3581897654226,-1.9931435009750698
DEU,C20,2016,47064.0,521.643,90.22262351838326,89.00191773433914,1.3715499790552643
DEU,C20,2017,49724.0,539.0806,92.23852611279278,88.6456457032557,4.053081661297142
DEU,C20,2018,45593.0,539.1433,84.56564330856008,88.28937367217225,-4.217642745364536
DEU,C20,2019,46378.0,523.3103,88.62428276301843,87.9331016410888,0.7860306403733919
DEU,C20,2020,49316.0,523.9443,94.12450903655215,87.57682961000535,7.476497443107677
DEU,C20,2021,50594.0,543.1559,93.1482103020514,87.2205575789219,6.796164674556038
DEU,C20,2022,49446.0,540.1761,91.53681549405832,86.86428554783845,5.379115152736258
DEU,C20,2023,52866.0,538.519,98.16923822557791,86.508013516755,13.479935828793877
DEU,C20_21,2015,68141.0,718.252,94.87060251833618,97.1995877109448,-2.3960854644102247
DEU,C20_21,2016,71635.0,716.929,99.91923886465746,96.84692917680002,3.1723356785518186
DEU,C20_21,2017,71048.0,723.672,98.17707469682398,96.49427064265524,1.743941938688387
DEU,C20_21,2018,67999.0,732.156,92.87501570703512,96.14161210851034,-3.397692559792298
DEU,C20_21,2019,71009.0,734.859,96.62942142642328,95.78895357436556,0.8774162580293954
DEU,C20_21,2020,72489.0,731.614,99.08093612205344,95.43629504022078,3.818925577838761
DEU,C20_21,2021,77863.0,749.151,103.9349877394544,95.08363650607589,9.309016313036045
DEU,C20_21,2022,76485.0,744.099,102.78874182064484,94.73097797193111,8.505943906861457
DEU,C20_21,2023,78578.0,743.862,105.63518502087751,94.37831943778633,11.927385071220353
DEU,C21,2015,21949.0,190.808,115.03186449205484,119.16502224232113,-3.468431988257048
DEU,C21,2016,24571.0,195.2861,125.82052690898124,118.47148003857592,6.20322027547251
DEU,C21,2017,21324.0,184.5914,115.52000797436934,117.77793783483048,-1.917107653580774
DEU,C21,2018,22406.0,193.0125,116.0857457418561,117.08439563108527,-0.8529316685169208
DEU,C21,2019,24631.0,211.5492,116.43154405689076,116.39085342733983,0.03496033266594534
DEU,C21,2020,23173.0,207.6701,111.58563510105692,115.69731122359462,-3.553821674033153
DEU,C21,2021,27269.0,205.9948,132.377127966337,115.00376901984919,15.106773538430085
DEU,C21,2022,27039.0,203.9234,132.59390535858074,114.31022681610398,15.994788088287626
DEU,C21,2023,25712.0,205.343,125.21488436421014,113.61668461235854,10.208183588020315
DEU,C22,2015,28847.0,426.0,67.71596244131456,68.91597516792365,-1.7412693119194578
DEU,C22,2016,30508.0,427.0,71.44730679156909,69.29426821672007,3.107094757268114
DEU,C22,2017,30102.0,434.0,69.3594470046083,69.67256126551638,-0.4494082824296197
DEU,C22,2018,30644.0,444.0,69.01801801801801,70.0508543143128,-1.4744092793794183
DEU,C22,2019,31445.0,444.0,70.82207207207207,70.42914736310922,0.5579007040040773
DEU,C22,2020,30433.0,429.0,70.93939393939394,70.80744041190565,0.18635545462550862
DEU,C22,2021,31736.0,423.0,75.02600472813239,71.18573346070195,5.394720375467443
DEU,C22,2022,33543.0,423.0,79.29787234042553,71.56402650949838,10.806890288517623
DEU,C22,2023,36028.0,415.0,86.8144578313253,71.9423195582948,20.672308544318785
DEU,C22_23,2015,45462.0,994.5553,45.71088203944014,46.632896673365394,-1.9771764134306147
DEU,C22_23,2016,48487.0,989.4792,49.00254598580749,47.46893623508299,3.2307649430556307
DEU,C22_23,2017,47917.0,993.8974,48.21121375304936,48.30497579680082,-0.1941043178364854
DEU,C22_23,2018,49223.0,1016.6729,48.4157687295491,49.141015358518416,-1.4758478710261258
DEU,C22_23,2019,50612.0,1008.5192,50.18446847615792,49.97705492023624,0.41501756406556733
DEU,C22_23,2020,49693.0,943.9389,52.64429721033851,50.81309448195384,3.603800845144378
DEU,C22_23,2021,50905.0,963.8023,52.816848434580415,51.649134043671665,2.2608595720528424
DEU,C22_23,2022,53479.0,953.0484,56.11362444971315,52.48517360538949,6.913287305867022
DEU,C22_23,2023,56840.0,926.062,61.378179862687375,53.32121316710709,15.110246404803274
DEU,C23,2015,16615.0,232.0,71.61637931034483,73.55521648369358,-2.6358935042745446
DEU,C23,2016,17979.0,229.0,78.51091703056768,75.49652688466949,3.9927534024221334
DEU,C23,2017,17815.0,231.0,77.12121212121212,77.4378372856454,-0.4088765589686294
DEU,C23,2018,18579.0,236.0,78.72457627118644,79.37914768662176,-0.8246138117021462
DEU,C23,2019,19167.0,236.0,81.21610169491525,81.32045808759767,-0.12832735468608636
DEU,C23,2020,19260.0,230.0,83.73913043478261,83.26176848857358,0.573326695882681
DEU,C23,2021,19169.0,229.0,83.70742358078603,85.20307888954949,-1.755400542159169
DEU,C23,2022,19936.0,231.0,86.3030303030303,87.1443892905254,-0.9654769450390455
DEU,C23,2023,20812.0,229.0,90.882096069869,89.0856996915013,2.0164811912445124
DEU,C24,2015,21315.0,265.0,80.43396226415095,80.36228645283899,0.08919085615368694
DEU,C24,2016,20918.0,263.0,79.5361216730038,80.62549665820922,-1.3511544490988125
DEU,C24,2017,21067.0,264.0,79.79924242424242,80.88870686357944,-1.3468684091766048
DEU,C24,2018,23218.0,269.0,86.31226765799256,81.15191706894956,6.358876999367236
DEU,C24,2019,21001.0,268.0,78.36194029850746,81.41512727431979,-3.7501470279901805
DEU,C24,2020,18125.0,255.0,71.07843137254902,81.6783374796899,-12.977622260953403
DEU,C24,2021,17421.0,246.0,70.8170731707317,81.94154768506013,-13.576109835129069
DEU,C24,2022,24025.0,246.0,97.66260162601624,82.20475789043024,18.80407428021329
DEU,C24,2023,27778.0,247.0,112.46153846153848,82.46796809580047,36.36996407004403
DEU,C241_2431,2015,13496.208295762,171.594355446343,78.65181963973296,78.91563183358294,-0.3342964983240604
DEU,C241_2431,2016,12928.5374292809,167.937277872595,76.98432172450174,79.01626756796155,-2.5715538154369777
DEU,C241_2431,2017,13296.3614710086,168.451918641225,78.93268048390516,79.11690330234016,-0.23284887393911768
DEU,C241_2431,2018,14650.4561939349,168.906512849849,86.73707097936808,79.21753903671878,9.492256429682655
DEU,C241_2431,2019,12547.5496979682,168.925446859598,74.27862368419287,79.31817477109742,-6.353589327349097
DEU,C241_2431,2020,10271.8781081875,160.954674551609,63.81845160324247,79.41881050547603,-19.64315355888879
DEU,C241_2431,2021,10290.6934698055,152.621928424536,67.42604798689683,79.51944623985464,-15.208101696886157
DEU,C241_2431,2022,15033.1078220372,153.142370532201,98.16426224691496,79.62008197423326,23.290832931675443
DEU,C241_2431,2023,15679.4247722937,153.405134078433,102.2092569879514,79.72071770861187,28.209153060485058
DEU,C242_2432,2015,7818.79170423804,93.405644553657,83.70791445849426,83.04296850209664,0.800725176847239
DEU,C242_2432,2016,7989.46257071911,95.0627221274054,84.04411731458137,83.52134211842167,0.6259180981772028
DEU,C242_2432,2017,7770.63852899144,95.5480813587752,81.32699703108982,83.9997157347467,-3.181818748169052
DEU,C242_2432,2018,8567.54380606508,100.093487150151,85.59541734431573,84.47808935107173,1.3226246022215893
DEU,C242_2432,2019,8453.45030203183,99.0745531404023,85.32413252525222,84.95646296739676,0.43277408806032813
DEU,C242_2432,2020,7853.12189181249,94.0453254483911,83.5035856845646,85.43483658372179,-2.260495807544105
DEU,C242_2432,2021,7130.30653019448,93.3780715754641,76.35953934251121,85.91321020004682,-11.12014186792708
DEU,C242_2432,2022,8991.89217796281,92.857629467799,96.83525445888108,86.39158381637185,12.088759322560394
DEU,C242_2432,2023,12098.5752277063,93.5948659215671,129.26537271654362,86.86995743269688,48.803310761022175
DEU,C24_25,2015,74856.0,1612.3595,46.42637079385832,46.94085688960695,-1.0960304728960812
DEU,C24_25,2016,76958.0,1610.0963,47.79714107783492,47.494948094241636,0.6362634253092914
DEU,C24_25,2017,77901.0,1615.4101,48.223667785660126,48.04903929887632,0.3634380402437909
DEU,C24_25,2018,81389.0,1647.3759,49.40523896215794,48.60313050351101,1.6503226239490631
DEU,C24_25,2019,78972.0,1631.8964,48.39277787486999,49.1572217081457,-1.5550997528182786
DEU,C24_25,2020,71532.0,1484.3923,48.18941731239107,49.71131291278016,-3.0614673224569455
DEU,C24_25,2021,75492.0,1512.5413,49.91070326476374,50.265404117414846,-0.7056560250118804
DEU,C24_25,2022,84482.0,1499.7066,56.33235194137307,50.819495322049534,10.847916895647769
DEU,C24_25,2023,94936.0,1481.2161,64.0932811896927,51.37358652668422,24.759210954449685
DEU,C25,2015,53541.0,849.0,63.063604240282686,64.15719607260075,-1.704550540333083
DEU,C25,2016,56040.0,853.0,65.69753810082064,64.64850672519663,1.6226691516374236
DEU,C25,2017,56834.0,865.0,65.70404624277457,65.1398173777925,0.8661812201739894
DEU,C25,2018,58171.0,885.0,65.72994350282485,65.63112803038837,0.15056189860203073
DEU,C25,2019,57971.0,885.0,65.50395480225988,66.12243868298424,-0.9353615702070495
DEU,C25,2020,53407.0,849.0,62.9057714958775,66.61374933558,-5.566385133229501
DEU,C25,2021,58071.0,829.0,70.04945717732207,67.10505998817587,4.387742429058283
DEU,C25,2022,60457.0,826.0,73.19249394673123,67.59637064077174,8.278733388955217
DEU,C25,2023,67158.0,822.0,81.7007299270073,68.08768129336761,19.99340904999467
