TIME_PERIOD,ACTIVITY,B1G,SAL,Produtividade_Trabalho,REF_AREA,Prod_Projetada_Contrafactual,Choque_Estrutural_Percentual
2016,C,114058093.549,67261.1528,1695.7499061627739,G7,1704.8239679075887,-0.5322579876649525
2017,C,116779391.967,67888.26670000001,1720.1704748635154,G7,1707.8275152135657,0.7227287029865082
2018,C,118715848.42400001,68697.4564,1728.0967104918898,G7,1710.8310625195418,1.0091965449189777
2019,C,116807540.002,68832.499,1696.9824094574863,G7,1713.8346098255179,-0.983303772220312
2020,C,111937961.27000001,64042.236399999994,1747.8771442466368,G7,1716.8381571314949,1.8079157307991256
2021,C,119056724.98200001,66025.001,1803.206712287668,G7,1719.841704437471,4.847248885470212
2022,C,115616660.89642552,66970.5468,1726.3807213893842,G7,1722.845251743447,0.20521109730311515
2023,C,126614674.51910268,68290.70778190313,1854.054213692822,G7,1725.8487990494232,7.428542680796424
2024,C,1050615.803179931,13193.946100000001,79.62862628186201,G7,1728.8523463554002,-95.39413377610138
2025,C,787292.0,9719.1535,81.00417387172658,G7,1731.8558936613763,-95.3226954870666
2015,C10,9101097.424431046,5523.920097787338,1647.579484011107,G7,1640.8813266957986,0.40820485956754027
2016,C10,9383208.671412908,5559.961262541627,1687.6392169544647,G7,1653.2827028026659,2.0780786064934498
2017,C10,9328885.545829646,5709.471940645878,1633.9314113126766,G7,1665.6840789095331,-1.9062839105506657
2018,C10,9311964.14021068,5777.625360350428,1611.7286184935128,G7,1678.0854550163967,-3.9543180786484777
2019,C10,9562058.749184785,5471.7200438723985,1747.5416637759135,G7,1690.486831123264,3.3750533634585578
2020,C10,9159937.385933686,5339.07722906651,1715.6405485326197,G7,1702.8882072301312,0.748865442155533
2021,C10,9615670.326066297,5438.14246459188,1768.1902209577238,G7,1715.2895833369948,3.084064529664654
2022,C10,9327631.065162871,5114.013861404423,1823.9354287947306,G7,1727.690959443862,5.57069936754484
2023,C10,334262.9641497608,3021.984470556076,110.61041756056841,G7,1740.0923355507293,-93.64341677158409
2024,C10,40351.0114760114,493.902,81.69841684385041,G7,1752.4937116575966,-95.33816205442609
2015,C10T12,13602234.249,9871.789,1377.8894837602384,G7,1396.1714274691403,-1.3094340243047342
2016,C10T12,14105406.294000002,10056.9969,1402.546548860923,G7,1375.2973260297222,1.9813332226759517
2017,C10T12,14041142.174,10291.143,1364.3909305312345,G7,1354.4232245902967,0.7359373170784833
2018,C10T12,13900306.991,10651.6267,1304.9938176109758,G7,1333.5491231508713,-2.141301362219472
2019,C10T12,14095482.432999998,10659.859400000001,1322.2953421880966,G7,1312.6750217114532,0.7328790688879483
2020,C10T12,13508140.82897177,10135.6004,1332.74204742442,G7,1291.8009202720277,3.169306238284064
2021,C10T12,13706998.410355262,10528.157299999999,1301.9370835535733,G7,1270.9268188326023,2.4399724879088813
2022,C10T12,13186509.788639287,10748.7122,1226.7990381805262,G7,1250.0527173931841,-1.8602158844268857
2023,C10T12,14730558.828759735,9934.9902,1482.6948524579052,G7,1229.1786159537587,20.624849245968633
2024,C10T12,47684.9009251406,594.563,80.20159499521598,G7,1208.3045145143333,-93.36246831557588
