DATAFLOW,FREQ,REF_AREA,ACTIVITY,MEASURE,PRICE_BASE,UNIT_MEASURE,TIME_PERIOD,OBS_VALUE,BASE_PER,UNIT_MULT,DECIMALS,EST_METHOD,OBS_STATUS
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,C24_25,B1G,L,XDC,2023,1742.784811453083,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,L68A,B1G,L,XDC,2023,2565.432904861116,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,_T,B1G,L,XDC,2023,46602.17926901877,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,C19,B1G,L,XDC,2023,0.4999999999999994,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,C18,B1G,L,XDC,2023,157.71111492452215,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,M69T71,B1G,L,XDC,2023,2123.69863443621,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,C25,B1G,L,XDC,2023,1372.1367624698416,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,A,B1G,L,XDC,2023,732.1278588686799,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,C22_23,B1G,L,XDC,2023,1198.3332480509305,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,E36,B1G,L,XDC,2023,226.09960245804197,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,A01,B1G,L,XDC,2023,575.20305476858,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,J,B1G,L,XDC,2023,2366.782204280116,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,C16,B1G,L,XDC,2023,278.26752726676114,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,A01_02,B1G,L,XDC,2023,727.404076887507,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,P,B1G,L,XDC,2023,2396.0083163752897,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,I,B1G,L,XDC,2023,1168.228488568258,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,G46,B1G,L,XDC,2023,2010.917081648836,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,O,B1G,L,XDC,2023,2764.585665090972,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,J58T60,B1G,L,XDC,2023,307.1188604119484,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,C13,B1G,L,XDC,2023,147.00025363000498,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,S,B1G,L,XDC,2023,488.1072899262748,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,M71,B1G,L,XDC,2023,925.6050816067228,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,D_E,B1G,L,XDC,2023,1869.7783520051755,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,K65,B1G,L,XDC,2023,828.6940874233184,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,R90T92,B1G,L,XDC,2023,461.8339776685837,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,OTQ,B1G,L,XDC,2023,8037.197934099181,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,C31T33,B1G,L,XDC,2023,1041.84788283724,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,M_N,B1G,L,XDC,2023,4782.458109359164,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,H52,B1G,L,XDC,2023,928.719949591657,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,T,B1G,L,XDC,2023,33.67090501121905,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,C26T28,B1G,L,XDC,2023,2259.1456042278724,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,S96,B1G,L,XDC,2023,250.7014854793668,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,C24,B1G,L,XDC,2023,349.8605503424827,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,J62_63,B1G,L,XDC,2023,1402.6006108700817,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,C29,B1G,L,XDC,2023,469.2564751116547,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,Q86,B1G,L,XDC,2023,2239.7482081468065,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,S95,B1G,L,XDC,2023,50.53999179655455,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,R93,B1G,L,XDC,2023,115.36330727663815,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,C11,B1G,L,XDC,2023,99.3419193593638,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,C14,B1G,L,XDC,2023,67.75176388750869,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,Q,B1G,L,XDC,2023,2881.4414663329053,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,C26_27,B1G,L,XDC,2023,1398.2667885875455,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,G47,B1G,L,XDC,2023,1980.2645498836205,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,N77,B1G,L,XDC,2023,79.30311557788944,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,C10T12,B1G,L,XDC,2023,551.4300597041033,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,C31_32,B1G,L,XDC,2023,560.6303463348682,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,BTE,B1G,L,XDC,2023,12075.32068924365,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,GTI,B1G,L,XDC,2023,9014.56466687681,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,C15,B1G,L,XDC,2023,36.76756953048235,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,J61,B1G,L,XDC,2023,656.0038088485525,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,H51,B1G,L,XDC,2023,37.3632088658147,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,M73T75,B1G,L,XDC,2023,751.4564597076721,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,L,B1G,L,XDC,2023,3259.070738255864,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,M72,B1G,L,XDC,2023,510.15630246764977,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,M73,B1G,L,XDC,2023,230.79204736439652,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,C10_11,B1G,L,XDC,2023,551.2293325682955,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,D,B1G,L,XDC,2023,1330.4538512034992,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,OTU,B1G,L,XDC,2023,9131.241984314129,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,G45,B1G,L,XDC,2023,977.2782598721002,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,C13_14,B1G,L,XDC,2023,214.6256042260299,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,A02,B1G,L,XDC,2023,181.3474744512508,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,RTU,B1G,L,XDC,2023,1098.2996266766706,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,R,B1G,L,XDC,2023,576.0582664763086,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,C20,B1G,L,XDC,2023,375.6462655523113,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,B,B1G,L,XDC,2023,108.26248388690112,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,K66,B1G,L,XDC,2023,121.748847488158,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,C22,B1G,L,XDC,2023,795.015485942627,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,K64,B1G,L,XDC,2023,1032.1503679523962,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,C16T18,B1G,L,XDC,2023,559.0887406276361,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,H53,B1G,L,XDC,2023,193.54674547533213,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,C10,B1G,L,XDC,2023,448.5585410501564,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,C33,B1G,L,XDC,2023,477.5210809371137,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,A03,B1G,L,XDC,2023,4.4569148936170215,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,C27,B1G,L,XDC,2023,908.1376829874628,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,C26,B1G,L,XDC,2023,486.9205091616689,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,C29_30,B1G,L,XDC,2023,530.360408243965,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,S94,B1G,L,XDC,2023,187.16888687884213,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,H,B1G,L,XDC,2023,2896.497608518488,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,C19T23,B1G,L,XDC,2023,3305.2404280893,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,M69_70,B1G,L,XDC,2023,1200.09187876048,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,GTN,B1G,L,XDC,2023,21369.878115998374,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,C,B1G,L,XDC,2023,10228.506221597016,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,C28,B1G,L,XDC,2023,858.8312579854687,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,C17,B1G,L,XDC,2023,111.80203046294892,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,N,B1G,L,XDC,2023,1397.905839893244,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,LTN,B1G,L,XDC,2023,8039.847489620881,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,C13T15,B1G,L,XDC,2023,250.3842891585325,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,J59_60,B1G,L,XDC,2023,214.6390109332472,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,H49,B1G,L,XDC,2023,1692.586405945879,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,C30,B1G,L,XDC,2023,72.13439691444611,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,M74_75,B1G,L,XDC,2023,520.5596103631549,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,H50,B1G,L,XDC,2023,34.92930434782609,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,M,B1G,L,XDC,2023,3384.9796486172645,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,C21,B1G,L,XDC,2023,1723.2132352668254,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,MEX,C29,B1G,L,XDC,2023,1283403.0940436942,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,MEX,C30,B1G,L,XDC,2023,74560.03167630911,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,MEX,A,B1G,L,XDC,2023,918521.8798728414,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,MEX,N,B1G,L,XDC,2023,306156.64035203465,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,MEX,C26_27,B1G,L,XDC,2023,768556.6741773749,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,MEX,C11,B1G,L,XDC,2023,245140.8893510395,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,MEX,A02,B1G,L,XDC,2023,26563.128559232937,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,MEX,C27,B1G,L,XDC,2023,230453.61135845727,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,MEX,I,B1G,L,XDC,2023,642229.6575116174,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,MEX,Q87_88,B1G,L,XDC,2023,18682.71051351835,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,MEX,S94,B1G,L,XDC,2023,48118.16314802125,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,MEX,R90T92,B1G,L,XDC,2023,83242.98159803721,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,MEX,C24_25,B1G,L,XDC,2023,510007.8743001901,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,MEX,L68A,B1G,L,XDC,2023,2436556.6897289366,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,MEX,J58,B1G,L,XDC,2023,16254.83875854702,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,MEX,C20_21,B1G,L,XDC,2023,391650.73570570577,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,MEX,M_N,B1G,L,XDC,2023,979950.6430736769,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,MEX,S96,B1G,L,XDC,2023,194013.04763748831,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,MEX,GTN,B1G,L,XDC,2023,13011482.699085848,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,MEX,B09,B1G,L,XDC,2023,86415.09840838674,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,MEX,_T,B1G,L,XDC,2023,25528586.007704534,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,MEX,BTE,B1G,L,XDC,2023,7027532.564934147,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,MEX,F,B1G,L,XDC,2023,1550744.690660128,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,MEX,C10T12,B1G,L,XDC,2023,1330295.7431800514,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,MEX,C14,B1G,L,XDC,2023,63975.088598918206,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,MEX,G45,B1G,L,XDC,2023,73867.29839494429,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,MEX,J62,B1G,L,XDC,2023,38054.88434171316,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,MEX,H,B1G,L,XDC,2023,1969924.12251591,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,MEX,B,B1G,L,XDC,2023,959299.2904137836,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,MEX,B05_06,B1G,L,XDC,2023,536487.7120691012,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,MEX,I56,B1G,L,XDC,2023,341473.4512153905,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,MEX,C13_14,B1G,L,XDC,2023,111162.5237113644,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,MEX,C26,B1G,L,XDC,2023,538901.5351389779,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,MEX,C28,B1G,L,XDC,2023,268550.60171742726,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,MEX,RTU,B1G,L,XDC,2023,509169.4841283606,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,MEX,D_E,B1G,L,XDC,2023,379156.37052807887,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,MEX,M73,B1G,L,XDC,2023,23886.402631396704,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,MEX,E36,B1G,L,XDC,2023,67098.36380447833,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,MEX,J62_63,B1G,L,XDC,2023,49833.414155601255,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,MEX,M69,B1G,L,XDC,2023,319596.3418451531,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,MEX,S95,B1G,L,XDC,2023,17040.22729238844,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,MEX,C19,B1G,L,XDC,2023,200799.84699672164,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,MEX,C29_30,B1G,L,XDC,2023,1357757.2936947583,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,MEX,H49,B1G,L,XDC,2023,1589757.7423754346,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,MEX,S,B1G,L,XDC,2023,259085.32031113392,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,MEX,K66,B1G,L,XDC,2023,113080.1804573268,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,MEX,N78,B1G,L,XDC,2023,53437.102484642426,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,MEX,A03,B1G,L,XDC,2023,15050.031346940896,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,MEX,H51,B1G,L,XDC,2023,67131.85774996,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,MEX,C17,B1G,L,XDC,2023,111975.50121902452,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,MEX,H50,B1G,L,XDC,2023,22031.39063849103,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,MEX,C23,B1G,L,XDC,2023,177609.84577057368,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,MEX,C10_11,B1G,L,XDC,2023,1303973.4089150017,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,MEX,H52,B1G,L,XDC,2023,242636.98713899736,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,MEX,E,B1G,L,XDC,2023,87943.64614879334,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,MEX,E37T39,B1G,L,XDC,2023,20463.84894661801,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,MEX,J,B1G,L,XDC,2023,486071.8427647069,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,MEX,M69T71,B1G,L,XDC,2023,558600.5452075735,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,MEX,O,B1G,L,XDC,2023,905143.2025733592,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,MEX,K,B1G,L,XDC,2023,1130861.7299041352,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,MEX,C19T23,B1G,L,XDC,2023,941025.5629382464,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,MEX,C,B1G,L,XDC,2023,5695756.144019681,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,MEX,K65,B1G,L,XDC,2023,121104.96625456172,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,MEX,M69_70,B1G,L,XDC,2023,481281.1867508215,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,MEX,M,B1G,L,XDC,2023,671025.2619629077,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,MEX,N79,B1G,L,XDC,2023,16675.178353034407,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,MEX,C33,B1G,L,XDC,2023,34141.05783870826,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,MEX,L,B1G,L,XDC,2023,2436556.6897289366,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,MEX,R,B1G,L,XDC,2023,134362.2227199113,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,MEX,J59_60,B1G,L,XDC,2023,90747.333205822,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,MEX,C26T28,B1G,L,XDC,2023,1036850.0829289972,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,MEX,G,B1G,L,XDC,2023,5357543.663897792,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,MEX,Q,B1G,L,XDC,2023,681166.4403659587,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,MEX,C22_23,B1G,L,XDC,2023,349505.8528908183,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,MEX,C25,B1G,L,XDC,2023,208447.49669600723,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,MEX,I55,B1G,L,XDC,2023,295515.2344201245,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,MEX,C13T15,B1G,L,XDC,2023,142528.13992272664,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,MEX,M72,B1G,L,XDC,2023,39316.34220627615,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,MEX,K64,B1G,L,XDC,2023,896520.3898055551,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,MEX,C12,B1G,L,XDC,2023,26039.14579151675,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,MEX,A01,B1G,L,XDC,2023,876923.2365962259,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,MEX,C10,B1G,L,XDC,2023,1058539.475341895,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,MEX,C31_32,B1G,L,XDC,2023,168729.80517176495,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,MEX,P,B1G,L,XDC,2023,947421.0009763774,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,MEX,N80T82,B1G,L,XDC,2023,151654.42143779967,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,MEX,M71,B1G,L,XDC,2023,77115.89417428442,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,MEX,A01_02,B1G,L,XDC,2023,903458.2824209617,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,MEX,T,B1G,L,XDC,2023,117699.17414535805,2020.0,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,MEX,M73T75,B1G,L,XDC,2023,72602.91208122623,2020.0,6,1,,A
